depot,route,date,min,min_rest,max,max_rest,min_path,max_path,min_resp_path,max_resp_path
0521,864,20220613,083902,156-0,095339,130-130,0521_864-20220613/0521_864-20220613-083902-156-0.json,0521_864-20220613/0521_864-20220613-095339-130-130.json,0521_864-20220613/0521_864-20220613-083902-156-0.txt,0521_864-20220613/0521_864-20220613-095339-130-130.txt
0521,864,20220614,084839,149-0,095126,146-146,0521_864-20220614/0521_864-20220614-084839-149-0.json,0521_864-20220614/0521_864-20220614-095126-146-146.json,0521_864-20220614/0521_864-20220614-084839-149-0.txt,0521_864-20220614/0521_864-20220614-095126-146-146.txt
0521,864,20220615,084726,175-0,100607,134-134,0521_864-20220615/0521_864-20220615-084726-175-0.json,0521_864-20220615/0521_864-20220615-100607-134-134.json,0521_864-20220615/0521_864-20220615-084726-175-0.txt,0521_864-20220615/0521_864-20220615-100607-134-134.txt
0521,864,20220616,095509,140-140,095509,140-140,0521_864-20220616/0521_864-20220616-095509-140-140.json,0521_864-20220616/0521_864-20220616-095509-140-140.json,0521_864-20220616/0521_864-20220616-095509-140-140.txt,0521_864-20220616/0521_864-20220616-095509-140-140.txt
0521,864,20220617,082206,125-0,091822,122-122,0521_864-20220617/0521_864-20220617-082206-125-0.json,0521_864-20220617/0521_864-20220617-091822-122-122.json,0521_864-20220617/0521_864-20220617-082206-125-0.txt,0521_864-20220617/0521_864-20220617-091822-122-122.txt
0521,864,20220618,060842,16-0,062030,16-16,0521_864-20220618/0521_864-20220618-060842-16-0.json,0521_864-20220618/0521_864-20220618-062030-16-16.json,0521_864-20220618/0521_864-20220618-060842-16-0.txt,0521_864-20220618/0521_864-20220618-062030-16-16.txt
0521,864,20220620,082844,119-0,090622,119-119,0521_864-20220620/0521_864-20220620-082844-119-0.json,0521_864-20220620/0521_864-20220620-090622-119-119.json,0521_864-20220620/0521_864-20220620-082844-119-0.txt,0521_864-20220620/0521_864-20220620-090622-119-119.txt
0521,864,20220621,085140,166-0,100215,164-164,0521_864-20220621/0521_864-20220621-085140-166-0.json,0521_864-20220621/0521_864-20220621-100215-164-164.json,0521_864-20220621/0521_864-20220621-085140-166-0.txt,0521_864-20220621/0521_864-20220621-100215-164-164.txt
0521,864,20220622,082104,156-0,091314,151-151,0521_864-20220622/0521_864-20220622-082104-156-0.json,0521_864-20220622/0521_864-20220622-091314-151-151.json,0521_864-20220622/0521_864-20220622-082104-156-0.txt,0521_864-20220622/0521_864-20220622-091314-151-151.txt
0521,865,20220530,115918,157-157,115918,157-157,0521_865-20220530/0521_865-20220530-115918-157-157.json,0521_865-20220530/0521_865-20220530-115918-157-157.json,0521_865-20220530/0521_865-20220530-115918-157-157.txt,0521_865-20220530/0521_865-20220530-115918-157-157.txt
0521,865,20220531,095606,171-0,095606,171-0,0521_865-20220531/0521_865-20220531-095606-171-0.json,0521_865-20220531/0521_865-20220531-095606-171-0.json,0521_865-20220531/0521_865-20220531-095606-171-0.txt,0521_865-20220531/0521_865-20220531-095606-171-0.txt
0521,865,20220601,092308,168-0,103831,125-125,0521_865-20220601/0521_865-20220601-092308-168-0.json,0521_865-20220601/0521_865-20220601-103831-125-125.json,0521_865-20220601/0521_865-20220601-092308-168-0.txt,0521_865-20220601/0521_865-20220601-103831-125-125.txt
0521,865,20220602,084729,74-0,093233,74-74,0521_865-20220602/0521_865-20220602-084729-74-0.json,0521_865-20220602/0521_865-20220602-093233-74-74.json,0521_865-20220602/0521_865-20220602-084729-74-0.txt,0521_865-20220602/0521_865-20220602-093233-74-74.txt
0521,865,20220603,081336,111-0,090543,62-62,0521_865-20220603/0521_865-20220603-081336-111-0.json,0521_865-20220603/0521_865-20220603-090543-62-62.json,0521_865-20220603/0521_865-20220603-081336-111-0.txt,0521_865-20220603/0521_865-20220603-090543-62-62.txt
0521,865,20220607,081819,97-0,091232,94-94,0521_865-20220607/0521_865-20220607-081819-97-0.json,0521_865-20220607/0521_865-20220607-091232-94-94.json,0521_865-20220607/0521_865-20220607-081819-97-0.txt,0521_865-20220607/0521_865-20220607-091232-94-94.txt
0521,865,20220608,081738,133-0,095325,127-127,0521_865-20220608/0521_865-20220608-081738-133-0.json,0521_865-20220608/0521_865-20220608-095325-127-127.json,0521_865-20220608/0521_865-20220608-081738-133-0.txt,0521_865-20220608/0521_865-20220608-095325-127-127.txt
0521,865,20220609,083314,127-0,092618,127-127,0521_865-20220609/0521_865-20220609-083314-127-0.json,0521_865-20220609/0521_865-20220609-092618-127-127.json,0521_865-20220609/0521_865-20220609-083314-127-0.txt,0521_865-20220609/0521_865-20220609-092618-127-127.txt
0521,865,20220610,083136,145-0,092752,144-144,0521_865-20220610/0521_865-20220610-083136-145-0.json,0521_865-20220610/0521_865-20220610-092752-144-144.json,0521_865-20220610/0521_865-20220610-083136-145-0.txt,0521_865-20220610/0521_865-20220610-092752-144-144.txt
0521,865,20220613,083749,124-0,092800,122-122,0521_865-20220613/0521_865-20220613-083749-124-0.json,0521_865-20220613/0521_865-20220613-092800-122-122.json,0521_865-20220613/0521_865-20220613-083749-124-0.txt,0521_865-20220613/0521_865-20220613-092800-122-122.txt
0521,865,20220614,082707,148-0,092357,144-144,0521_865-20220614/0521_865-20220614-082707-148-0.json,0521_865-20220614/0521_865-20220614-092357-144-144.json,0521_865-20220614/0521_865-20220614-082707-148-0.txt,0521_865-20220614/0521_865-20220614-092357-144-144.txt
0521,865,20220615,081317,108-0,084618,135-135,0521_865-20220615/0521_865-20220615-081317-108-0.json,0521_865-20220615/0521_865-20220615-084618-135-135.json,0521_865-20220615/0521_865-20220615-081317-108-0.txt,0521_865-20220615/0521_865-20220615-084618-135-135.txt
0521,865,20220616,081157,112-0,081730,113-113,0521_865-20220616/0521_865-20220616-081157-112-0.json,0521_865-20220616/0521_865-20220616-081730-113-113.json,0521_865-20220616/0521_865-20220616-081157-112-0.txt,0521_865-20220616/0521_865-20220616-081730-113-113.txt
0521,865,20220617,084845,111-0,091218,109-109,0521_865-20220617/0521_865-20220617-084845-111-0.json,0521_865-20220617/0521_865-20220617-091218-109-109.json,0521_865-20220617/0521_865-20220617-084845-111-0.txt,0521_865-20220617/0521_865-20220617-091218-109-109.txt
0521,865,20220620,082147,93-0,084927,91-91,0521_865-20220620/0521_865-20220620-082147-93-0.json,0521_865-20220620/0521_865-20220620-084927-91-91.json,0521_865-20220620/0521_865-20220620-082147-93-0.txt,0521_865-20220620/0521_865-20220620-084927-91-91.txt
0521,865,20220621,081835,128-0,092756,138-138,0521_865-20220621/0521_865-20220621-081835-128-0.json,0521_865-20220621/0521_865-20220621-092756-138-138.json,0521_865-20220621/0521_865-20220621-081835-128-0.txt,0521_865-20220621/0521_865-20220621-092756-138-138.txt
0521,865,20220622,084731,156-0,110335,36-0,0521_865-20220622/0521_865-20220622-084731-156-0.json,0521_865-20220622/0521_865-20220622-110335-36-0.json,0521_865-20220622/0521_865-20220622-084731-156-0.txt,0521_865-20220622/0521_865-20220622-110335-36-0.txt
0521,866,20220531,091436,175-0,105505,138-138,0521_866-20220531/0521_866-20220531-091436-175-0.json,0521_866-20220531/0521_866-20220531-105505-138-138.json,0521_866-20220531/0521_866-20220531-091436-175-0.txt,0521_866-20220531/0521_866-20220531-105505-138-138.txt
0521,866,20220601,090221,161-0,103626,159-159,0521_866-20220601/0521_866-20220601-090221-161-0.json,0521_866-20220601/0521_866-20220601-103626-159-159.json,0521_866-20220601/0521_866-20220601-090221-161-0.txt,0521_866-20220601/0521_866-20220601-103626-159-159.txt
0521,866,20220602,090213,142-0,113852,136-136,0521_866-20220602/0521_866-20220602-090213-142-0.json,0521_866-20220602/0521_866-20220602-113852-136-136.json,0521_866-20220602/0521_866-20220602-090213-142-0.txt,0521_866-20220602/0521_866-20220602-113852-136-136.txt
0521,866,20220603,085438,123-0,100448,123-123,0521_866-20220603/0521_866-20220603-085438-123-0.json,0521_866-20220603/0521_866-20220603-100448-123-123.json,0521_866-20220603/0521_866-20220603-085438-123-0.txt,0521_866-20220603/0521_866-20220603-100448-123-123.txt
0521,866,20220607,084516,131-0,092308,50-50,0521_866-20220607/0521_866-20220607-084516-131-0.json,0521_866-20220607/0521_866-20220607-092308-50-50.json,0521_866-20220607/0521_866-20220607-084516-131-0.txt,0521_866-20220607/0521_866-20220607-092308-50-50.txt
0521,866,20220609,090736,163-0,095151,55-55,0521_866-20220609/0521_866-20220609-090736-163-0.json,0521_866-20220609/0521_866-20220609-095151-55-55.json,0521_866-20220609/0521_866-20220609-090736-163-0.txt,0521_866-20220609/0521_866-20220609-095151-55-55.txt
0521,866,20220610,091709,146-0,095537,55-55,0521_866-20220610/0521_866-20220610-091709-146-0.json,0521_866-20220610/0521_866-20220610-095537-55-55.json,0521_866-20220610/0521_866-20220610-091709-146-0.txt,0521_866-20220610/0521_866-20220610-095537-55-55.txt
0521,866,20220613,085954,113-0,095431,62-62,0521_866-20220613/0521_866-20220613-085954-113-0.json,0521_866-20220613/0521_866-20220613-095431-62-62.json,0521_866-20220613/0521_866-20220613-085954-113-0.txt,0521_866-20220613/0521_866-20220613-095431-62-62.txt
0521,866,20220614,095034,108-0,103920,105-105,0521_866-20220614/0521_866-20220614-095034-108-0.json,0521_866-20220614/0521_866-20220614-103920-105-105.json,0521_866-20220614/0521_866-20220614-095034-108-0.txt,0521_866-20220614/0521_866-20220614-103920-105-105.txt
0521,866,20220615,084223,79-0,095357,79-79,0521_866-20220615/0521_866-20220615-084223-79-0.json,0521_866-20220615/0521_866-20220615-095357-79-79.json,0521_866-20220615/0521_866-20220615-084223-79-0.txt,0521_866-20220615/0521_866-20220615-095357-79-79.txt
0521,866,20220616,090956,111-0,090956,111-0,0521_866-20220616/0521_866-20220616-090956-111-0.json,0521_866-20220616/0521_866-20220616-090956-111-0.json,0521_866-20220616/0521_866-20220616-090956-111-0.txt,0521_866-20220616/0521_866-20220616-090956-111-0.txt
0521,866,20220617,083736,80-0,100118,77-77,0521_866-20220617/0521_866-20220617-083736-80-0.json,0521_866-20220617/0521_866-20220617-100118-77-77.json,0521_866-20220617/0521_866-20220617-083736-80-0.txt,0521_866-20220617/0521_866-20220617-100118-77-77.txt
0521,866,20220620,081718,98-0,082137,70-0,0521_866-20220620/0521_866-20220620-081718-98-0.json,0521_866-20220620/0521_866-20220620-082137-70-0.json,0521_866-20220620/0521_866-20220620-081718-98-0.txt,0521_866-20220620/0521_866-20220620-082137-70-0.txt
0521,866,20220621,085141,138-0,093611,71-71,0521_866-20220621/0521_866-20220621-085141-138-0.json,0521_866-20220621/0521_866-20220621-093611-71-71.json,0521_866-20220621/0521_866-20220621-085141-138-0.txt,0521_866-20220621/0521_866-20220621-093611-71-71.txt
0521,866,20220622,082753,118-0,091121,68-68,0521_866-20220622/0521_866-20220622-082753-118-0.json,0521_866-20220622/0521_866-20220622-091121-68-68.json,0521_866-20220622/0521_866-20220622-082753-118-0.txt,0521_866-20220622/0521_866-20220622-091121-68-68.txt
0521,867,20220531,060515,129-0,070833,127-127,0521_867-20220531/0521_867-20220531-060515-129-0.json,0521_867-20220531/0521_867-20220531-070833-127-127.json,0521_867-20220531/0521_867-20220531-060515-129-0.txt,0521_867-20220531/0521_867-20220531-070833-127-127.txt
0521,867,20220601,055301,106-0,064100,106-106,0521_867-20220601/0521_867-20220601-055301-106-0.json,0521_867-20220601/0521_867-20220601-064100-106-106.json,0521_867-20220601/0521_867-20220601-055301-106-0.txt,0521_867-20220601/0521_867-20220601-064100-106-106.txt
0521,867,20220602,061942,101-0,072147,99-99,0521_867-20220602/0521_867-20220602-061942-101-0.json,0521_867-20220602/0521_867-20220602-072147-99-99.json,0521_867-20220602/0521_867-20220602-061942-101-0.txt,0521_867-20220602/0521_867-20220602-072147-99-99.txt
0521,867,20220603,061943,94-0,071145,92-92,0521_867-20220603/0521_867-20220603-061943-94-0.json,0521_867-20220603/0521_867-20220603-071145-92-92.json,0521_867-20220603/0521_867-20220603-061943-94-0.txt,0521_867-20220603/0521_867-20220603-071145-92-92.txt
0521,867,20220607,055507,91-0,070014,81-81,0521_867-20220607/0521_867-20220607-055507-91-0.json,0521_867-20220607/0521_867-20220607-070014-81-81.json,0521_867-20220607/0521_867-20220607-055507-91-0.txt,0521_867-20220607/0521_867-20220607-070014-81-81.txt
0521,867,20220608,061209,117-0,070640,116-116,0521_867-20220608/0521_867-20220608-061209-117-0.json,0521_867-20220608/0521_867-20220608-070640-116-116.json,0521_867-20220608/0521_867-20220608-061209-117-0.txt,0521_867-20220608/0521_867-20220608-070640-116-116.txt
0521,867,20220609,062116,119-0,074844,116-116,0521_867-20220609/0521_867-20220609-062116-119-0.json,0521_867-20220609/0521_867-20220609-074844-116-116.json,0521_867-20220609/0521_867-20220609-062116-119-0.txt,0521_867-20220609/0521_867-20220609-074844-116-116.txt
0521,867,20220610,063320,101-0,072301,101-101,0521_867-20220610/0521_867-20220610-063320-101-0.json,0521_867-20220610/0521_867-20220610-072301-101-101.json,0521_867-20220610/0521_867-20220610-063320-101-0.txt,0521_867-20220610/0521_867-20220610-072301-101-101.txt
0521,867,20220613,063456,96-0,073352,95-95,0521_867-20220613/0521_867-20220613-063456-96-0.json,0521_867-20220613/0521_867-20220613-073352-95-95.json,0521_867-20220613/0521_867-20220613-063456-96-0.txt,0521_867-20220613/0521_867-20220613-073352-95-95.txt
0521,867,20220614,062132,104-0,071216,102-102,0521_867-20220614/0521_867-20220614-062132-104-0.json,0521_867-20220614/0521_867-20220614-071216-102-102.json,0521_867-20220614/0521_867-20220614-062132-104-0.txt,0521_867-20220614/0521_867-20220614-071216-102-102.txt
0521,867,20220615,063742,109-0,073331,108-108,0521_867-20220615/0521_867-20220615-063742-109-0.json,0521_867-20220615/0521_867-20220615-073331-108-108.json,0521_867-20220615/0521_867-20220615-063742-109-0.txt,0521_867-20220615/0521_867-20220615-073331-108-108.txt
0521,867,20220616,062147,93-0,071539,93-93,0521_867-20220616/0521_867-20220616-062147-93-0.json,0521_867-20220616/0521_867-20220616-071539-93-93.json,0521_867-20220616/0521_867-20220616-062147-93-0.txt,0521_867-20220616/0521_867-20220616-071539-93-93.txt
0521,867,20220617,064444,97-0,071449,63-63,0521_867-20220617/0521_867-20220617-064444-97-0.json,0521_867-20220617/0521_867-20220617-071449-63-63.json,0521_867-20220617/0521_867-20220617-064444-97-0.txt,0521_867-20220617/0521_867-20220617-071449-63-63.txt
0521,867,20220620,055826,60-0,062238,57-57,0521_867-20220620/0521_867-20220620-055826-60-0.json,0521_867-20220620/0521_867-20220620-062238-57-57.json,0521_867-20220620/0521_867-20220620-055826-60-0.txt,0521_867-20220620/0521_867-20220620-062238-57-57.txt
0521,867,20220621,061922,111-0,070742,111-111,0521_867-20220621/0521_867-20220621-061922-111-0.json,0521_867-20220621/0521_867-20220621-070742-111-111.json,0521_867-20220621/0521_867-20220621-061922-111-0.txt,0521_867-20220621/0521_867-20220621-070742-111-111.txt
0521,867,20220622,061434,102-0,065533,99-99,0521_867-20220622/0521_867-20220622-061434-102-0.json,0521_867-20220622/0521_867-20220622-065533-99-99.json,0521_867-20220622/0521_867-20220622-061434-102-0.txt,0521_867-20220622/0521_867-20220622-065533-99-99.txt
0521,868,20220530,064538,143-143,064538,143-143,0521_868-20220530/0521_868-20220530-064538-143-143.json,0521_868-20220530/0521_868-20220530-064538-143-143.json,0521_868-20220530/0521_868-20220530-064538-143-143.txt,0521_868-20220530/0521_868-20220530-064538-143-143.txt
0521,868,20220531,060318,244-0,080943,193-193,0521_868-20220531/0521_868-20220531-060318-244-0.json,0521_868-20220531/0521_868-20220531-080943-193-193.json,0521_868-20220531/0521_868-20220531-060318-244-0.txt,0521_868-20220531/0521_868-20220531-080943-193-193.txt
0521,868,20220601,060933,195-0,075104,191-191,0521_868-20220601/0521_868-20220601-060933-195-0.json,0521_868-20220601/0521_868-20220601-075104-191-191.json,0521_868-20220601/0521_868-20220601-060933-195-0.txt,0521_868-20220601/0521_868-20220601-075104-191-191.txt
0521,868,20220602,055858,177-0,071012,172-172,0521_868-20220602/0521_868-20220602-055858-177-0.json,0521_868-20220602/0521_868-20220602-071012-172-172.json,0521_868-20220602/0521_868-20220602-055858-177-0.txt,0521_868-20220602/0521_868-20220602-071012-172-172.txt
0521,868,20220603,065706,165-0,075426,163-163,0521_868-20220603/0521_868-20220603-065706-165-0.json,0521_868-20220603/0521_868-20220603-075426-163-163.json,0521_868-20220603/0521_868-20220603-065706-165-0.txt,0521_868-20220603/0521_868-20220603-075426-163-163.txt
0521,868,20220607,063437,168-0,072857,167-167,0521_868-20220607/0521_868-20220607-063437-168-0.json,0521_868-20220607/0521_868-20220607-072857-167-167.json,0521_868-20220607/0521_868-20220607-063437-168-0.txt,0521_868-20220607/0521_868-20220607-072857-167-167.txt
0521,868,20220608,061923,208-0,073005,177-177,0521_868-20220608/0521_868-20220608-061923-208-0.json,0521_868-20220608/0521_868-20220608-073005-177-177.json,0521_868-20220608/0521_868-20220608-061923-208-0.txt,0521_868-20220608/0521_868-20220608-073005-177-177.txt
0521,868,20220609,061401,210-0,063838,164-0,0521_868-20220609/0521_868-20220609-061401-210-0.json,0521_868-20220609/0521_868-20220609-063838-164-0.json,0521_868-20220609/0521_868-20220609-061401-210-0.txt,0521_868-20220609/0521_868-20220609-063838-164-0.txt
0521,868,20220610,060845,202-0,074955,142-142,0521_868-20220610/0521_868-20220610-060845-202-0.json,0521_868-20220610/0521_868-20220610-074955-142-142.json,0521_868-20220610/0521_868-20220610-060845-202-0.txt,0521_868-20220610/0521_868-20220610-074955-142-142.txt
0521,868,20220611,053845,98-0,062437,98-98,0521_868-20220611/0521_868-20220611-053845-98-0.json,0521_868-20220611/0521_868-20220611-062437-98-98.json,0521_868-20220611/0521_868-20220611-053845-98-0.txt,0521_868-20220611/0521_868-20220611-062437-98-98.txt
0521,868,20220613,062206,188-0,094142,138-138,0521_868-20220613/0521_868-20220613-062206-188-0.json,0521_868-20220613/0521_868-20220613-094142-138-138.json,0521_868-20220613/0521_868-20220613-062206-188-0.txt,0521_868-20220613/0521_868-20220613-094142-138-138.txt
